plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,technical_prompt,visual_prompt,proliferation_score_normalized,migration_speed_score_normalized,cell_death_score_normalized
LT0126_31,37,B13,LOW,MED,HIGH,-0.005299,0.705532,1.066753,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00037_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00037_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00037_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6651982350070013,0.2743982692008272,0.0237808817828319
LT0126_31,38,B14,LOW,HIGH,MED,-0.009693,1.072339,0.435413,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00038_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0126_31-00038_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00038_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.5620671562455282,0.3134354360675892,0.01861893965203294
LT0126_31,40,B16,LOW,MED,HIGH,-0.006967,0.473692,1.636802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00040_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00040_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00040_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.758317264875058,0.2497248666583727,0.021821364378605077
LT0126_31,42,B18,LOW,HIGH,MED,-0.011872,2.031928,-0.092087,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00042_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0126_31-00042_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00042_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.4758986194085196,0.4155589940054402,0.016059114457902094
LT0126_31,50,C2,LOW,HIGH,HIGH,-0.003389,1.446846,0.838822,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00050_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0126_31-00050_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00050_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.6279650961069136,0.35329206980623235,0.026024693678559262
LT0126_31,51,C3,MED,HIGH,HIGH,0.011236,1.575502,1.941461,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00051_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0126_31-00051_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00051_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.8080841279352026,0.3669841905684046,0.04320571408432504
LT0126_31,52,C4,HIGH,HIGH,LOW,0.062435,1.310275,-1.078174,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0126_31-00052_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00052_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and frequently disappear due to cell death.",0.3148186687279596,0.3387576009543278,0.10335279536670466
LT0126_31,53,C5,MED,HIGH,HIGH,-0.000908,0.920308,1.02064,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00053_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0126_31-00053_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00053_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6576655530370202,0.29725564801577803,0.02893929960175276
LT0126_31,61,C13,LOW,MED,HIGH,-0.009783,0.601461,0.734214,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00061_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00061_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00061_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6108770993269216,0.26332258909387507,0.018513210295689767
LT0126_31,67,C19,LOW,MED,HIGH,-0.002984,0.500167,1.274229,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00067_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00067_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00067_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6990899949099305,0.25254244918214547,0.026500475782103544
LT0126_31,68,C20,LOW,MED,HIGH,-0.007366,0.064667,0.9274,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00068_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00068_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00068_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6424345494831194,0.20619467999978291,0.021352630898817004
LT0126_31,69,C21,LOW,HIGH,HIGH,-0.003532,1.143286,1.487043,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00069_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0126_31-00069_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00069_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.7338537313998474,0.3209859186856859,0.02585670147903622
LT0126_31,77,D5,LOW,LOW,MED,-0.015713,-0.140736,0.585122,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00077_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0126_31-00077_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00077_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and rarely disappear due to cell death.",0.5865225220869154,0.18433481585887632,0.011546820483300633
LT0126_31,81,D9,HIGH,LOW,MED,0.048916,-0.263541,-0.524815,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00081_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0126_31-00081_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00081_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and frequently disappear due to cell death.",0.405211342425761,0.17126538349506454,0.08747107127333388
LT0126_31,83,D11,LOW,LOW,HIGH,-0.006876,-0.164673,0.845952,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00083_01-cd-LOW_ms-LOW_pr-HIGH.mp4,LT0126_31-00083_01-cd-LOW_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00083_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and rarely disappear due to cell death.",0.6291298006901324,0.18178733813001705,0.021928268505574288
LT0126_31,84,D12,LOW,MED,HIGH,-0.010984,0.377412,1.066095,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00084_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00084_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00084_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.665090748945885,0.23947833803178747,0.01710231077382141
LT0126_31,85,D13,LOW,HIGH,HIGH,-0.00822,1.133381,1.501159,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00085_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0126_31-00085_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00085_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and rarely disappear due to cell death.",0.7361596177808734,0.3199317863004934,0.020349376784182888
LT0126_31,95,D23,LOW,LOW,HIGH,-0.010294,-0.176295,0.914579,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00095_01-cd-LOW_ms-LOW_pr-HIGH.mp4,LT0126_31-00095_01-cd-LOW_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00095_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and rarely disappear due to cell death.",0.6403402048181198,0.18055047527482204,0.017912902505785745
LT0126_31,96,D24,MED,HIGH,HIGH,0.004085,1.623439,1.319341,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00096_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0126_31-00096_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00096_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.7064591608507668,0.3720858507550749,0.03480492933754685
LT0126_31,102,E6,LOW,MED,HIGH,-0.014624,0.225056,1.050943,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00102_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00102_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00102_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6626156291920381,0.22326396209252675,0.01282614569505304
LT0126_31,106,E10,LOW,MED,HIGH,-0.014496,0.134672,1.026983,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00106_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00106_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00106_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6587016990638583,0.21364491095641044,0.012976516335185555
LT0126_31,107,E11,LOW,HIGH,MED,-0.008384,0.987663,0.387913,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00107_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0126_31-00107_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00107_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.5543079041132857,0.3044238546593556,0.020156714401513107
LT0126_31,109,E13,LOW,MED,HIGH,-0.009978,0.144118,0.987349,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00109_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00109_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00109_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6522273790847153,0.21465019460209725,0.01828413002361289
LT0126_31,110,E14,MED,HIGH,HIGH,0.016959,0.994126,0.614579,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00110_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0126_31-00110_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00110_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.591334401877641,0.3051116747103903,0.049928926377124865
LT0126_31,111,E15,LOW,LOW,MED,-0.004478,-0.120591,0.134276,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00111_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0126_31-00111_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00111_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and rarely disappear due to cell death.",0.5128756213119049,0.18647873275940144,0.024745368466806857
LT0126_31,117,E21,MED,HIGH,HIGH,0.010258,0.965377,1.176484,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00117_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0126_31-00117_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00117_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and occasionally disappear due to cell death.",0.6831230875485402,0.30205208339873996,0.04205678841206255
LT0126_31,119,E23,LOW,HIGH,MED,-0.002951,1.316652,0.414579,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00119_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0126_31-00119_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00119_01.ch5,"HeLa time-lapse with MEDIUM proliferation, FAST migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move rapidly, and rarely disappear due to cell death.",0.5586638665839884,0.3394362685182219,0.02653924321276271
LT0126_31,120,E24,MED,LOW,HIGH,0.009074,-0.120791,1.319341,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00120_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0126_31-00120_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00120_01.ch5,"HeLa time-lapse with HIGH proliferation, SLOW migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move slowly, and occasionally disappear due to cell death.",0.7064591608507668,0.18645744790558635,0.04066585999083679
LT0126_31,126,F6,LOW,MED,HIGH,-0.005262,0.390656,0.881246,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00126_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00126_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00126_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6348951700534032,0.2408878210514228,0.02382434829599521
LT0126_31,130,F10,LOW,MED,HIGH,-0.005427,0.27278,1.339749,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00130_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00130_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00130_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.7097928622721312,0.228342953909884,0.023630511142699387
LT0126_31,132,F12,LOW,MED,HIGH,-0.016752,0.462655,1.561866,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00132_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00132_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00132_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.7460762687112323,0.24855026200058683,0.010326233802849994
LT0126_31,133,F13,LOW,MED,HIGH,-0.006367,0.379031,0.682339,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00133_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00133_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00133_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6024031792351304,0.23965063892342062,0.022526226754226237
LT0126_31,135,F15,HIGH,HIGH,HIGH,0.078901,0.992494,1.04203,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00135_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0126_31-00135_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00135_01.ch5,"HeLa time-lapse with HIGH proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move rapidly, and frequently disappear due to cell death.",0.6611596667866765,0.3049379903032592,0.12269656849500135
LT0126_31,137,F17,HIGH,LOW,LOW,0.054216,-0.137607,-0.818754,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00137_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0126_31-00137_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00137_01.ch5,"HeLa time-lapse with LOW proliferation, SLOW migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move slowly, and frequently disappear due to cell death.",0.35719562005735633,0.18466781739681343,0.0936973555913208
LT0126_31,141,F21,LOW,MED,HIGH,-0.001839,0.617143,0.647913,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00141_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00141_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00141_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.596779599995034,0.2649915344815164,0.027845588148913924
LT0126_31,142,F22,MED,HIGH,LOW,0.02447,1.827603,-0.724309,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00142_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0126_31-00142_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00142_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and MEDIUM cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and occasionally disappear due to cell death.",0.37262346358640147,0.393813855226597,0.05875262854927576
LT0126_31,149,G5,HIGH,MED,LOW,0.092855,0.478445,-0.787802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00149_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0126_31-00149_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00149_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.362251712099402,0.25023070120928836,0.13908931781069747
LT0126_31,150,G6,HIGH,MED,LOW,0.048199,-0.054714,-0.734846,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00150_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0126_31-00150_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00150_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.37090221643445537,0.1934896443332855,0.0866287607344666
LT0126_31,152,G8,HIGH,MED,LOW,0.643439,0.201959,-1.152087,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00152_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0126_31-00152_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00152_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and frequently disappear due to cell death.",0.3027447823521609,0.22080588074969087,0.7858992281756987
LT0126_31,154,G10,HIGH,HIGH,LOW,0.067173,1.427874,-1.163198,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00154_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0126_31-00154_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00154_01.ch5,"HeLa time-lapse with LOW proliferation, FAST migration, and HIGH cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move rapidly, and frequently disappear due to cell death.",0.300929770763922,0.35127298857333267,0.10891885859285974
LT0126_31,159,G15,LOW,MED,LOW,-0.003296,0.386444,-0.960421,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00159_01-cd-LOW_ms-MED_pr-LOW.mp4,LT0126_31-00159_01-cd-LOW_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00159_01.ch5,"HeLa time-lapse with LOW proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells rarely divide, move moderately, and rarely disappear due to cell death.",0.33405393644012693,0.240439562030077,0.026133947346780543
LT0126_31,166,G22,LOW,LOW,MED,-0.009754,-0.106544,-0.008844,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00166_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0126_31-00166_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00166_01.ch5,"HeLa time-lapse with MEDIUM proliferation, SLOW migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells occasionally divide, move slowly, and rarely disappear due to cell death.",0.48949658625576714,0.18797367446710442,0.018547278643844787
LT0126_31,169,H1,LOW,MED,HIGH,-0.004049,0.6173,1.183397,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0126_31-00169_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0126_31-00169_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0126_31--ex2005_09_30--sp2005_09_15--tt17--c5/hdf5/00169_01.ch5,"HeLa time-lapse with HIGH proliferation, MEDIUM migration, and LOW cell death.","Time-lapse microscopy video of multiple cells. The cells divide often, move moderately, and rarely disappear due to cell death.",0.6842523446009653,0.26500824309176124,0.025249345065375985
