plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,cell_death_score,migration_speed_score,proliferation_score,extreme_count,video_path,video_filename,ch5_path,initial_cell_count,initial_cell_count_label
LT0048_13,354,O18,LOW,MED,HIGH,-0.011808,0.376477,0.767187,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00354_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00354_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00354_01.ch5,67,MED
LT0048_13,356,O20,HIGH,MED,HIGH,0.066503,0.296608,1.026802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00356_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_13-00356_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00356_01.ch5,53,MED
LT0048_13,357,O21,LOW,MED,HIGH,-0.012564,0.89605,1.867489,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00357_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00357_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00357_01.ch5,64,MED
LT0048_13,360,O24,LOW,HIGH,HIGH,-0.002367,1.413293,0.785823,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00360_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0048_13-00360_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00360_01.ch5,121,HIGH
LT0048_13,366,P6,HIGH,LOW,MED,0.14339,-0.099524,-0.604608,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00366_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_13-00366_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00366_01.ch5,59,MED
LT0048_13,367,P7,HIGH,LOW,MED,0.216501,-0.15215,-0.07042,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00367_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_13-00367_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00367_01.ch5,56,MED
LT0048_13,369,P9,MED,HIGH,HIGH,0.005931,0.913665,2.194659,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00369_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_13-00369_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00369_01.ch5,49,MED
LT0048_13,370,P10,MED,HIGH,HIGH,0.025068,0.941097,1.151802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00370_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_13-00370_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00370_01.ch5,77,MED
LT0048_13,371,P11,LOW,HIGH,HIGH,-0.008737,1.070153,3.015439,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00371_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0048_13-00371_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00371_01.ch5,65,MED
LT0048_13,377,P17,HIGH,MED,HIGH,0.076084,0.648906,0.630969,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00377_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_13-00377_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00377_01.ch5,62,MED
LT0048_13,378,P18,HIGH,MED,HIGH,0.15661,0.700109,0.651802,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00378_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_13-00378_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00378_01.ch5,42,LOW
LT0048_13,382,P22,HIGH,HIGH,HIGH,0.051591,0.964973,0.937517,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00382_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0048_13-00382_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00382_01.ch5,54,MED
LT0048_13,383,P23,MED,HIGH,HIGH,0.019558,1.226951,0.667187,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_13-00383_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00383_01.ch5,70,MED
LT0048_14,4,A4,HIGH,MED,LOW,0.072378,0.879328,-1.271308,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00004_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00004_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00004_01.ch5,51,MED
LT0048_14,5,A5,MED,LOW,LOW,0.002885,-0.453216,-0.750138,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00005_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0048_14-00005_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00005_01.ch5,49,MED
LT0048_14,6,A6,HIGH,LOW,LOW,0.125643,-0.512134,-0.909039,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00006_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0048_14-00006_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00006_01.ch5,53,MED
LT0048_14,16,A16,HIGH,MED,LOW,0.094952,0.740427,-1.151696,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00016_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00016_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00016_01.ch5,61,MED
LT0048_14,18,A18,HIGH,MED,LOW,0.091115,0.011688,-0.959473,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00018_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00018_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00018_01.ch5,53,MED
LT0048_14,20,A20,HIGH,MED,LOW,0.241855,0.086228,-0.797928,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00020_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00020_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00020_01.ch5,63,MED
LT0048_14,28,B4,HIGH,LOW,LOW,0.073356,-0.19867,-0.777558,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00028_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0048_14-00028_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00028_01.ch5,48,MED
LT0048_14,30,B6,HIGH,HIGH,MED,0.213526,0.906892,-0.658327,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00030_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00030_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00030_01.ch5,65,MED
LT0048_14,31,B7,HIGH,MED,LOW,0.110551,0.087079,-1.052558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00031_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00031_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00031_01.ch5,68,MED
LT0048_14,38,B14,HIGH,MED,LOW,0.113025,0.166581,-1.117213,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00038_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00038_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00038_01.ch5,45,MED
LT0048_14,39,B15,HIGH,MED,LOW,0.076281,-0.018156,-1.269663,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00039_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00039_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00039_01.ch5,58,MED
LT0048_14,41,B17,MED,LOW,HIGH,0.003599,-0.174101,0.799715,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00041_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0048_14-00041_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00041_01.ch5,44,LOW
LT0048_14,42,B18,HIGH,HIGH,LOW,0.121479,1.000611,-0.731906,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00042_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0048_14-00042_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00042_01.ch5,38,LOW
LT0048_14,43,B19,HIGH,MED,LOW,0.058911,0.152687,-1.427558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00043_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00043_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00043_01.ch5,35,LOW
LT0048_14,44,B20,HIGH,LOW,LOW,0.053302,-0.191559,-0.84861,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00044_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0048_14-00044_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00044_01.ch5,38,LOW
LT0048_14,51,C3,HIGH,LOW,MED,0.050262,-0.258311,-0.168299,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00051_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_14-00051_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00051_01.ch5,35,LOW
LT0048_14,52,C4,HIGH,MED,LOW,0.116581,0.360318,-1.094225,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00052_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00052_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00052_01.ch5,47,MED
LT0048_14,54,C6,HIGH,HIGH,MED,0.082847,0.972513,0.132442,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00054_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00054_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00054_01.ch5,68,MED
LT0048_14,56,C8,MED,HIGH,HIGH,0.026637,1.44408,1.101854,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00056_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00056_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00056_01.ch5,67,MED
LT0048_14,59,C11,MED,HIGH,HIGH,0.001698,1.030965,1.002998,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00059_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00059_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00059_01.ch5,94,MED
LT0048_14,63,C15,LOW,LOW,MED,-0.001978,-0.079853,-0.134875,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00063_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0048_14-00063_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00063_01.ch5,53,MED
LT0048_14,71,C23,MED,HIGH,HIGH,0.007083,1.416699,1.221793,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00071_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00071_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00071_01.ch5,95,MED
LT0048_14,76,D4,HIGH,LOW,MED,0.076766,-0.156621,-0.252558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00076_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_14-00076_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00076_01.ch5,44,LOW
LT0048_14,79,D7,HIGH,MED,LOW,0.222172,0.71119,-1.427558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00079_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00079_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00079_01.ch5,47,MED
LT0048_14,80,D8,MED,HIGH,LOW,0.020096,1.075041,-0.884701,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00080_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0048_14-00080_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00080_01.ch5,50,MED
LT0048_14,89,D17,MED,LOW,HIGH,0.026401,-0.115293,0.929585,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00089_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0048_14-00089_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00089_01.ch5,57,MED
LT0048_14,91,D19,HIGH,LOW,MED,0.058146,-0.150625,-0.302558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00091_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_14-00091_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00091_01.ch5,49,MED
LT0048_14,93,D21,HIGH,HIGH,MED,0.282738,1.034463,-0.524332,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00093_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00093_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00093_01.ch5,47,MED
LT0048_14,105,E9,HIGH,LOW,MED,0.05863,-0.345632,0.269412,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00105_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_14-00105_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00105_01.ch5,42,LOW
LT0048_14,106,E10,HIGH,MED,HIGH,0.097205,0.535516,0.61592,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00106_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_14-00106_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00106_01.ch5,65,MED
LT0048_14,107,E11,HIGH,MED,LOW,0.20521,0.010906,-0.760891,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00107_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00107_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00107_01.ch5,75,MED
LT0048_14,109,E13,MED,HIGH,HIGH,0.01257,1.565477,0.896386,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00109_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00109_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00109_01.ch5,96,MED
LT0048_14,115,E19,HIGH,HIGH,LOW,0.058572,1.474227,-0.84861,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00115_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0048_14-00115_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00115_01.ch5,39,LOW
LT0048_14,116,E20,MED,HIGH,LOW,0.020834,1.015478,-0.677558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00116_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0048_14-00116_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00116_01.ch5,34,LOW
LT0048_14,118,E22,MED,HIGH,HIGH,0.002464,0.925323,1.424294,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00118_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00118_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00118_01.ch5,67,MED
LT0048_14,120,E24,HIGH,MED,HIGH,0.060401,0.512489,0.719983,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00120_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_14-00120_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00120_01.ch5,74,MED
LT0048_14,129,F9,HIGH,HIGH,MED,0.13817,1.322398,-0.510891,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00129_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00129_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00129_01.ch5,47,MED
LT0048_14,132,F12,MED,HIGH,HIGH,0.014685,1.050249,1.332442,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00132_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00132_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00132_01.ch5,107,MED
LT0048_14,138,F18,HIGH,LOW,MED,0.185219,-0.135143,-0.408327,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00138_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_14-00138_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00138_01.ch5,64,MED
LT0048_14,145,G1,HIGH,MED,HIGH,0.058782,0.433575,0.672442,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00145_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_14-00145_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00145_01.ch5,58,MED
LT0048_14,147,G3,MED,HIGH,HIGH,0.008802,1.456831,1.206589,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00147_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00147_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00147_01.ch5,53,MED
LT0048_14,151,G7,MED,HIGH,HIGH,0.023305,1.153587,0.913906,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00151_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00151_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00151_01.ch5,47,MED
LT0048_14,153,G9,MED,HIGH,HIGH,0.001085,0.984022,0.85022,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00153_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00153_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00153_01.ch5,54,MED
LT0048_14,154,G10,MED,HIGH,HIGH,0.011349,0.958982,2.057291,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00154_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_14-00154_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00154_01.ch5,61,MED
LT0048_14,157,G13,HIGH,MED,HIGH,0.057211,0.805613,1.372442,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00157_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_14-00157_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00157_01.ch5,57,MED
LT0048_14,161,G17,HIGH,HIGH,HIGH,0.04735,0.914401,0.732442,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00161_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0048_14-00161_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00161_01.ch5,40,LOW
LT0048_14,171,H3,HIGH,MED,HIGH,0.07944,0.565252,0.95123,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00171_01-cd-HIGH_ms-MED_pr-HIGH.mp4,LT0048_14-00171_01-cd-HIGH_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00171_01.ch5,86,MED
LT0048_14,177,H9,HIGH,HIGH,MED,0.059029,1.671238,-0.324994,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00177_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00177_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00177_01.ch5,54,MED
LT0048_14,183,H15,HIGH,HIGH,MED,0.05264,1.577732,-0.138669,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00183_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_14-00183_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00183_01.ch5,64,MED
LT0048_14,188,H20,HIGH,MED,LOW,0.059941,0.787825,-0.719225,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00188_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00188_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00188_01.ch5,35,LOW
LT0048_14,189,H21,HIGH,MED,LOW,0.202732,0.331935,-1.227558,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_14-00189_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0048_14-00189_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_14--ex2005_06_29--sp2005_05_23--tt18--c3/hdf5/00189_01.ch5,51,MED
