Plate,Well,Plate_Well,well_number,cell_death,migration_speed,proliferation,Has Phenotype,cell_death_label,migration_speed_label,proliferation_label,extreme_count
LT0107_18,K2,LT0107_18_K2,242,-0.00701,0.361848,0.976555,,LOW,MED,HIGH,2
LT0107_18,K4,LT0107_18_K4,244,-0.005373,-0.162102,0.661418,,LOW,LOW,HIGH,3
LT0107_18,K11,LT0107_18_K11,251,-0.002203,-0.125011,-0.213655,,LOW,LOW,MED,2
LT0107_18,K12,LT0107_18_K12,252,-0.004109,0.281839,0.683174,,LOW,MED,HIGH,2
LT0107_18,K15,LT0107_18_K15,255,-0.002975,1.001046,0.20299,,LOW,HIGH,MED,2
LT0107_18,K22,LT0107_18_K22,262,-0.004908,-0.091594,-0.422575,,LOW,LOW,MED,2
LT0107_18,K23,LT0107_18_K23,263,-0.003746,-0.151111,-0.473588,,LOW,LOW,MED,2
LT0107_18,L1,LT0107_18_L1,265,-0.002738,0.319132,0.753264,,LOW,MED,HIGH,2
LT0107_18,L7,LT0107_18_L7,271,0.067805,0.942656,-0.38883,,HIGH,HIGH,MED,2
LT0107_18,L12,LT0107_18_L12,276,-0.00301,-0.211767,0.472059,,LOW,LOW,MED,2
LT0107_18,L16,LT0107_18_L16,280,0.002737,-0.403693,-0.982847,,MED,LOW,LOW,2
LT0107_18,M2,LT0107_18_M2,290,0.272796,0.225178,-1.984984,,HIGH,MED,LOW,2
LT0107_18,M5,LT0107_18_M5,293,-0.00194,-0.159362,-0.049086,,LOW,LOW,MED,2
LT0107_18,M11,LT0107_18_M11,299,-0.007267,0.45667,0.838582,,LOW,MED,HIGH,2
LT0107_18,M13,LT0107_18_M13,301,0.418455,0.078701,-2.331138,,HIGH,MED,LOW,2
LT0107_18,N8,LT0107_18_N8,320,0.010444,-0.197816,-0.886382,,MED,LOW,LOW,2
LT0107_18,N11,LT0107_18_N11,323,-0.002969,0.369719,0.755293,,LOW,MED,HIGH,2
LT0107_18,N16,LT0107_18_N16,328,0.139198,0.226738,-0.910625,,HIGH,MED,LOW,2
LT0107_18,N18,LT0107_18_N18,330,0.000554,1.214731,-0.919227,,MED,HIGH,LOW,2
LT0107_18,N19,LT0107_18_N19,331,0.012376,-0.171459,-1.159434,,MED,LOW,LOW,2
LT0107_18,N21,LT0107_18_N21,333,0.14313,0.356424,-0.872207,,HIGH,MED,LOW,2
LT0107_18,O2,LT0107_18_O2,338,0.055605,0.351208,-1.226072,,HIGH,MED,LOW,2
LT0107_18,O13,LT0107_18_O13,349,0.163344,0.192861,-1.888403,,HIGH,MED,LOW,2
LT0107_18,O15,LT0107_18_O15,351,-0.003965,1.101138,0.594638,,LOW,HIGH,MED,2
LT0107_18,O17,LT0107_18_O17,353,-0.001437,0.507677,-0.69968,,LOW,MED,LOW,2
LT0107_18,O21,LT0107_18_O21,357,0.044441,1.340934,-0.810625,,MED,HIGH,LOW,2
LT0107_18,P4,LT0107_18_P4,364,0.006528,1.323444,0.696582,,MED,HIGH,HIGH,2
LT0107_18,P8,LT0107_18_P8,368,0.073989,0.127027,-0.69581,,HIGH,MED,LOW,2
LT0107_18,P11,LT0107_18_P11,371,-0.00376,1.215248,-0.663273,,LOW,HIGH,MED,2
LT0107_18,P12,LT0107_18_P12,372,0.001523,1.23992,0.673102,,MED,HIGH,HIGH,2
LT0107_18,P18,LT0107_18_P18,378,0.12376,0.475435,-1.518201,,HIGH,MED,LOW,2
LT0107_18,P21,LT0107_18_P21,381,0.345596,0.363704,-1.252292,,HIGH,MED,LOW,2
LT0108_01,A10,LT0108_01_A10,10,-0.002879,-0.227774,-0.775074,,LOW,LOW,LOW,3
LT0108_01,A19,LT0108_01_A19,19,-0.001496,-0.101363,-0.003506,,LOW,LOW,MED,2
LT0108_01,B12,LT0108_01_B12,36,-0.002775,-0.005984,0.816154,,LOW,MED,HIGH,2
LT0108_01,B15,LT0108_01_B15,39,-0.005726,0.242362,0.638778,,LOW,MED,HIGH,2
LT0108_01,C3,LT0108_01_C3,51,-0.003067,0.567661,0.893553,,LOW,MED,HIGH,2
LT0108_01,C7,LT0108_01_C7,55,0.061937,0.358948,-1.291741,,HIGH,MED,LOW,2
LT0108_01,C9,LT0108_01_C9,57,-0.001835,0.334278,1.021895,,LOW,MED,HIGH,2
LT0108_01,C21,LT0108_01_C21,69,-0.002086,-0.092405,-0.221051,,LOW,LOW,MED,2
LT0108_01,D9,LT0108_01_D9,81,-0.00514,0.531151,0.979688,,LOW,MED,HIGH,2
LT0108_01,D20,LT0108_01_D20,92,0.074151,0.163916,-1.091741,,HIGH,MED,LOW,2
LT0108_01,D23,LT0108_01_D23,95,-0.001517,-0.257939,-0.776524,,LOW,LOW,LOW,3
LT0108_01,E5,LT0108_01_E5,101,-0.002279,-0.311345,0.31735,,LOW,LOW,MED,2
LT0108_01,E12,LT0108_01_E12,108,-0.00205,0.18834,0.614781,yes,LOW,MED,HIGH,2
LT0108_01,F18,LT0108_01_F18,138,0.059106,-0.083209,-0.441741,yes,HIGH,LOW,MED,2
LT0108_01,F19,LT0108_01_F19,139,0.006127,-0.164717,-0.76331,yes,MED,LOW,LOW,2
LT0108_01,F20,LT0108_01_F20,140,0.009669,-0.178278,-0.894373,,MED,LOW,LOW,2
LT0108_01,G18,LT0108_01_G18,162,0.002104,1.634491,-0.820464,,MED,HIGH,LOW,2
LT0108_01,G21,LT0108_01_G21,165,0.012245,1.065758,-0.969401,,MED,HIGH,LOW,2
LT0108_01,H6,LT0108_01_H6,174,-0.003931,-0.177234,-0.05328,,LOW,LOW,MED,2
LT0108_01,H19,LT0108_01_H19,187,-0.001755,0.645737,0.929688,,LOW,MED,HIGH,2
LT0108_01,I3,LT0108_01_I3,195,-0.002768,0.129198,1.123776,,LOW,MED,HIGH,2
LT0108_01,I10,LT0108_01_I10,202,-0.001655,1.221114,-0.493915,,LOW,HIGH,MED,2
LT0108_01,K21,LT0108_01_K21,261,-0.003565,-0.103362,0.178667,,LOW,LOW,MED,2
LT0108_01,L9,LT0108_01_L9,273,-0.002193,0.120724,-0.737263,,LOW,MED,LOW,2
LT0108_01,M2,LT0108_01_M2,290,0.362458,0.529112,-1.698884,,HIGH,MED,LOW,2
LT0108_01,M8,LT0108_01_M8,296,-0.002406,0.809834,1.023124,,LOW,MED,HIGH,2
LT0108_01,M10,LT0108_01_M10,298,0.002733,-0.095042,0.878259,,MED,LOW,HIGH,2
LT0108_01,M13,LT0108_01_M13,301,0.169272,0.2359,-1.231572,,HIGH,MED,LOW,2
LT0108_01,N21,LT0108_01_N21,333,0.151699,0.517293,-0.796286,,HIGH,MED,LOW,2
LT0108_01,N24,LT0108_01_N24,336,0.269001,0.614875,-0.902717,,HIGH,MED,LOW,2
LT0108_01,O7,LT0108_01_O7,343,0.075836,0.427902,-0.966741,yes,HIGH,MED,LOW,2
LT0108_01,O13,LT0108_01_O13,349,0.116983,0.350769,-1.006125,,HIGH,MED,LOW,2
LT0108_01,O22,LT0108_01_O22,358,0.046052,0.783978,-0.707126,,HIGH,MED,LOW,2
LT0108_01,P21,LT0108_01_P21,381,0.238263,-0.310284,-1.175074,,HIGH,LOW,LOW,3
LT0108_01,P22,LT0108_01_P22,382,0.05251,1.785154,-0.615074,,HIGH,HIGH,MED,2
LT0108_01,P24,LT0108_01_P24,384,0.312464,0.340204,-1.209262,,HIGH,MED,LOW,2
LT0108_02,B4,LT0108_02_B4,28,-0.003148,0.119917,0.626259,,LOW,MED,HIGH,2
LT0108_02,B9,LT0108_02_B9,33,-0.006311,0.707982,0.681314,,LOW,MED,HIGH,2
LT0108_02,B23,LT0108_02_B23,47,-0.002868,0.578181,0.79011,,LOW,MED,HIGH,2
LT0108_02,C15,LT0108_02_C15,63,-0.003002,-0.103031,-0.125565,,LOW,LOW,MED,2
LT0108_02,K7,LT0108_02_K7,247,-0.004674,0.929743,0.380836,,LOW,HIGH,MED,2
LT0108_02,M2,LT0108_02_M2,290,0.187171,0.356043,-0.763769,,HIGH,MED,LOW,2
LT0108_02,M19,LT0108_02_M19,307,0.053179,-0.123239,-0.387255,,HIGH,LOW,MED,2
LT0108_02,N16,LT0108_02_N16,328,-0.001709,0.26763,0.868914,,LOW,MED,HIGH,2
LT0108_02,N18,LT0108_02_N18,330,-0.004689,0.205659,0.94636,,LOW,MED,HIGH,2
LT0108_02,N24,LT0108_02_N24,336,0.433921,0.502706,-0.861676,,HIGH,MED,LOW,2
LT0108_02,O2,LT0108_02_O2,338,0.121221,0.389708,-0.86614,,HIGH,MED,LOW,2
LT0108_02,O7,LT0108_02_O7,343,0.053332,0.405994,-1.144012,yes,HIGH,MED,LOW,2
LT0108_02,O13,LT0108_02_O13,349,0.078761,0.342309,-1.051802,,HIGH,MED,LOW,2
LT0108_02,P16,LT0108_02_P16,376,-0.006026,1.014027,-0.007238,,LOW,HIGH,MED,2
LT0108_02,P22,LT0108_02_P22,382,0.141263,0.947601,-0.439057,,HIGH,HIGH,MED,2
LT0108_02,P24,LT0108_02_P24,384,0.269182,0.269935,-0.785548,,HIGH,MED,LOW,2
LT0108_25,A1,LT0108_25_A1,1,0.091207,0.931867,0.031942,,HIGH,HIGH,MED,2
LT0108_25,A10,LT0108_25_A10,10,0.111919,-0.315427,-0.588946,,HIGH,LOW,MED,2
LT0108_25,A12,LT0108_25_A12,12,0.073264,-0.242055,-1.154402,,HIGH,LOW,LOW,3
LT0108_25,C1,LT0108_25_C1,49,0.055791,0.453068,-0.823321,,HIGH,MED,LOW,2
LT0108_25,D24,LT0108_25_D24,96,-0.003899,-0.117122,-0.022039,,LOW,LOW,MED,2
LT0108_25,E12,LT0108_25_E12,108,0.383897,-0.033177,-1.273321,yes,HIGH,MED,LOW,2
LT0108_25,E18,LT0108_25_E18,114,0.084567,-0.155509,-0.692369,,HIGH,LOW,LOW,3
LT0108_25,E19,LT0108_25_E19,115,0.06032,-0.1129,-0.750741,,HIGH,LOW,LOW,3
LT0108_25,F3,LT0108_25_F3,123,-0.001817,0.212765,0.757187,,LOW,MED,HIGH,2
LT0108_25,F6,LT0108_25_F6,126,0.178756,-0.174974,-0.911159,,HIGH,LOW,LOW,3
LT0108_25,F21,LT0108_25_F21,141,0.026835,2.063396,1.132561,,MED,HIGH,HIGH,2
LT0108_25,H10,LT0108_25_H10,178,0.242849,0.274111,-0.999247,,HIGH,MED,LOW,2
LT0108_25,I7,LT0108_25_I7,199,0.068854,-0.083402,-0.889111,,HIGH,LOW,LOW,3
LT0108_25,I24,LT0108_25_I24,216,0.001681,1.05105,0.753602,,MED,HIGH,HIGH,2
LT0108_25,J4,LT0108_25_J4,220,0.052028,-0.078754,-0.010821,,HIGH,LOW,MED,2
LT0108_25,L12,LT0108_25_L12,276,0.112679,-0.198029,-0.673321,,HIGH,LOW,MED,2
LT0108_25,L21,LT0108_25_L21,285,0.099929,-0.157015,-0.308615,,HIGH,LOW,MED,2
LT0108_25,M2,LT0108_25_M2,290,0.132248,0.649458,-0.810163,,HIGH,MED,LOW,2
LT0108_25,M3,LT0108_25_M3,291,-0.004966,0.932335,0.489179,,LOW,HIGH,MED,2
LT0108_25,M8,LT0108_25_M8,296,-0.002834,0.25665,0.78779,,LOW,MED,HIGH,2
LT0108_25,M20,LT0108_25_M20,308,0.066137,-0.081828,0.023453,,HIGH,LOW,MED,2
LT0108_25,N24,LT0108_25_N24,336,0.167714,0.974809,0.080525,,HIGH,HIGH,MED,2
LT0108_25,O2,LT0108_25_O2,338,0.170938,0.293252,-0.859036,,HIGH,MED,LOW,2
LT0108_25,O5,LT0108_25_O5,341,-0.001518,0.895379,0.648901,,LOW,MED,HIGH,2
LT0108_25,O8,LT0108_25_O8,344,-0.009167,0.404352,0.73313,,LOW,MED,HIGH,2
LT0108_25,O13,LT0108_25_O13,349,0.496169,-0.148086,-1.466179,,HIGH,LOW,LOW,3
LT0108_25,P5,LT0108_25_P5,365,-0.00763,0.149609,0.688583,,LOW,MED,HIGH,2
LT0108_25,P8,LT0108_25_P8,368,-0.001537,0.331325,0.752766,,LOW,MED,HIGH,2
LT0108_25,P12,LT0108_25_P12,372,-0.004077,0.236478,0.819536,,LOW,MED,HIGH,2
LT0108_25,P24,LT0108_25_P24,384,0.100896,-0.072863,-0.25514,,HIGH,LOW,MED,2
LT0108_47,A7,LT0108_47_A7,7,-0.002921,-0.234462,-0.405615,,LOW,LOW,MED,2
LT0108_47,A10,LT0108_47_A10,10,0.008564,-0.336281,-0.774961,,MED,LOW,LOW,2
LT0108_47,A11,LT0108_47_A11,11,0.001744,-0.207563,-0.689751,,MED,LOW,LOW,2
LT0108_47,A18,LT0108_47_A18,18,0.009314,-0.214106,-0.749575,,MED,LOW,LOW,2
LT0108_47,B11,LT0108_47_B11,35,-0.002169,-0.570546,0.208867,,LOW,LOW,MED,2
LT0108_47,B19,LT0108_47_B19,43,0.003747,-0.496055,-0.676848,,MED,LOW,LOW,2
LT0108_47,B21,LT0108_47_B21,45,0.026294,-0.173462,-0.750317,,MED,LOW,LOW,2
LT0108_47,C4,LT0108_47_C4,52,0.100709,0.903671,-0.893514,,HIGH,HIGH,LOW,3
LT0108_47,C7,LT0108_47_C7,55,0.042921,-0.189823,-0.931393,,MED,LOW,LOW,2
LT0108_47,C8,LT0108_47_C8,56,0.051655,-0.099848,-0.428699,,HIGH,LOW,MED,2
LT0108_47,C19,LT0108_47_C19,67,-0.004345,-0.13054,-1.076848,,LOW,LOW,LOW,3
LT0108_47,C24,LT0108_47_C24,72,-0.002767,0.929701,7.6e-05,,LOW,HIGH,MED,2
LT0108_47,D20,LT0108_47_D20,92,0.051021,0.593511,-0.882042,,HIGH,MED,LOW,2
LT0108_47,D22,LT0108_47_D22,94,0.004689,-0.175401,-0.999924,,MED,LOW,LOW,2
LT0108_47,D23,LT0108_47_D23,95,0.031512,-0.493366,-1.37472,,MED,LOW,LOW,2
LT0108_47,D24,LT0108_47_D24,96,-0.003669,-0.129815,-0.418311,,LOW,LOW,MED,2
LT0108_47,E1,LT0108_47_E1,97,-0.0017,-0.238291,-0.301147,,LOW,LOW,MED,2
LT0108_47,F7,LT0108_47_F7,127,0.031456,-0.215727,-0.821946,,MED,LOW,LOW,2
LT0108_47,F15,LT0108_47_F15,135,0.014453,-0.145618,0.699272,,MED,LOW,HIGH,2
LT0108_47,F18,LT0108_47_F18,138,0.053458,0.042733,-0.822879,yes,HIGH,MED,LOW,2
LT0108_47,F19,LT0108_47_F19,139,0.00444,-0.188878,-1.276848,yes,MED,LOW,LOW,2
LT0108_47,F24,LT0108_47_F24,144,-0.002595,0.022704,-0.791133,,LOW,MED,LOW,2
LT0108_47,G21,LT0108_47_G21,165,0.013251,-0.106385,-1.12813,,MED,LOW,LOW,2
LT0108_47,H10,LT0108_47_H10,178,0.194874,0.283517,-1.180296,,HIGH,MED,LOW,2
LT0108_47,I7,LT0108_47_I7,199,0.079356,0.284671,-1.003677,,HIGH,MED,LOW,2
LT0108_47,I13,LT0108_47_I13,205,0.019302,1.305252,0.835152,,MED,HIGH,HIGH,2
LT0108_47,K11,LT0108_47_K11,251,0.005171,0.904734,-0.743514,,MED,HIGH,LOW,2
LT0108_47,K14,LT0108_47_K14,254,-0.002553,-0.291509,0.108338,,LOW,LOW,MED,2
LT0108_47,K21,LT0108_47_K21,261,-0.004833,-0.136002,-0.883299,,LOW,LOW,LOW,3
LT0108_47,L11,LT0108_47_L11,275,-0.003101,1.115346,-0.201848,,LOW,HIGH,MED,2
LT0108_47,L12,LT0108_47_L12,276,0.031355,-0.070984,-0.876848,,MED,LOW,LOW,2
LT0108_47,L20,LT0108_47_L20,284,0.006509,-0.140323,-0.835468,,MED,LOW,LOW,2
LT0108_47,M2,LT0108_47_M2,290,0.109781,-0.016348,-1.176848,,HIGH,MED,LOW,2
LT0108_47,M18,LT0108_47_M18,306,0.027092,0.939528,-1.167757,,MED,HIGH,LOW,2
LT0108_47,M20,LT0108_47_M20,308,-0.004089,0.625203,-0.684691,,LOW,MED,LOW,2
LT0108_47,N5,LT0108_47_N5,317,0.05262,0.208527,-0.907036,,HIGH,MED,LOW,2
LT0108_47,N21,LT0108_47_N21,333,0.206655,0.233424,-1.132403,,HIGH,MED,LOW,2
LT0108_47,N23,LT0108_47_N23,335,0.101348,0.33336,-1.34514,,HIGH,MED,LOW,2
LT0108_47,N24,LT0108_47_N24,336,0.281781,0.1931,-0.837717,,HIGH,MED,LOW,2
LT0108_47,O2,LT0108_47_O2,338,0.083921,0.363493,-1.045598,,HIGH,MED,LOW,2
LT0108_47,O13,LT0108_47_O13,349,0.102772,0.668762,-1.496601,,HIGH,MED,LOW,2
LT0108_47,O24,LT0108_47_O24,360,0.05136,0.004743,-0.901848,,HIGH,MED,LOW,2
LT0108_47,P9,LT0108_47_P9,369,0.053957,-0.133597,-0.390573,,HIGH,LOW,MED,2
LT0108_47,P19,LT0108_47_P19,379,-0.003233,-0.200312,-0.360181,,LOW,LOW,MED,2
LT0108_47,P21,LT0108_47_P21,381,0.21049,0.173353,-1.043514,,HIGH,MED,LOW,2
LT0109_13,A1,LT0109_13_A1,1,0.043249,1.224163,-0.925878,,MED,HIGH,LOW,2
LT0109_13,A11,LT0109_13_A11,11,-0.001945,0.90594,-0.056048,yes,LOW,HIGH,MED,2
LT0109_13,A17,LT0109_13_A17,17,-0.004682,1.12768,0.000184,,LOW,HIGH,MED,2
LT0109_13,B3,LT0109_13_B3,27,-0.005662,1.471545,0.363952,,LOW,HIGH,MED,2
LT0109_13,C1,LT0109_13_C1,49,0.038228,0.953887,-0.828355,,MED,HIGH,LOW,2
LT0109_13,C9,LT0109_13_C9,57,-0.002019,-0.155422,-0.475442,,LOW,LOW,MED,2
LT0109_13,C16,LT0109_13_C16,64,0.002768,1.625925,-0.887399,,MED,HIGH,LOW,2
LT0109_13,D3,LT0109_13_D3,75,-0.005084,1.58196,-0.612971,,LOW,HIGH,MED,2
LT0109_13,D7,LT0109_13_D7,79,0.009292,-0.197531,-0.976048,,MED,LOW,LOW,2
LT0109_13,E3,LT0109_13_E3,99,-0.007943,0.118732,0.684732,,LOW,MED,HIGH,2
LT0109_13,E4,LT0109_13_E4,100,0.178102,0.110011,-1.209961,,HIGH,MED,LOW,2
LT0109_13,E16,LT0109_13_E16,112,-0.003228,-0.207623,-0.182201,,LOW,LOW,MED,2
LT0109_13,F9,LT0109_13_F9,129,-0.00275,1.004991,0.488952,,LOW,HIGH,MED,2
LT0109_13,F12,LT0109_13_F12,132,-0.001758,0.998239,0.662151,,LOW,HIGH,HIGH,3
LT0109_13,G6,LT0109_13_G6,150,-0.002222,-0.110767,-0.449091,,LOW,LOW,MED,2
LT0109_13,G12,LT0109_13_G12,156,-0.003286,0.364227,0.747903,,LOW,MED,HIGH,2
LT0109_13,G14,LT0109_13_G14,158,-0.003005,-0.167596,-0.174936,,LOW,LOW,MED,2
LT0109_13,G16,LT0109_13_G16,160,0.08494,0.160649,-0.744839,,HIGH,MED,LOW,2
LT0109_13,H1,LT0109_13_H1,169,0.046356,0.20795,-0.917,,HIGH,MED,LOW,2
LT0109_13,H11,LT0109_13_H11,179,-0.004036,0.929545,0.846931,,LOW,HIGH,HIGH,3
LT0109_13,H16,LT0109_13_H16,184,-0.006606,0.272176,0.805725,,LOW,MED,HIGH,2
LT0109_13,H20,LT0109_13_H20,188,0.059299,1.59687,0.029609,,HIGH,HIGH,MED,2
LT0109_13,I11,LT0109_13_I11,203,-0.001739,1.304235,-0.048868,yes,LOW,HIGH,MED,2
LT0109_13,I12,LT0109_13_I12,204,-0.001437,0.945808,0.336293,,LOW,HIGH,MED,2
LT0109_13,I23,LT0109_13_I23,215,-0.002794,1.222675,0.083952,,LOW,HIGH,MED,2
LT0109_13,J2,LT0109_13_J2,218,-0.006845,-0.082507,-0.012238,,LOW,LOW,MED,2
LT0109_13,J3,LT0109_13_J3,219,-0.005858,-0.14303,-0.434353,,LOW,LOW,MED,2
LT0109_13,J4,LT0109_13_J4,220,-0.007328,-0.180771,-0.399061,,LOW,LOW,MED,2
LT0109_13,K2,LT0109_13_K2,242,-0.005382,0.905873,-0.119381,,LOW,HIGH,MED,2
LT0109_13,K10,LT0109_13_K10,250,-0.00714,0.948782,0.584832,,LOW,HIGH,MED,2
LT0109_13,K16,LT0109_13_K16,256,0.067237,0.340069,-0.740593,yes,HIGH,MED,LOW,2
LT0109_13,K17,LT0109_13_K17,257,0.003095,-0.183473,-0.885445,,MED,LOW,LOW,2
LT0109_13,L4,LT0109_13_L4,268,0.00886,-0.518313,-0.706779,,MED,LOW,LOW,2
LT0109_13,L10,LT0109_13_L10,274,-0.006647,-0.057742,-0.723967,,LOW,MED,LOW,2
LT0109_13,L21,LT0109_13_L21,285,0.001436,-0.438461,-1.019564,,MED,LOW,LOW,2
LT0109_13,L23,LT0109_13_L23,287,0.000832,1.208366,1.01434,,MED,HIGH,HIGH,2
LT0109_13,M2,LT0109_13_M2,290,0.129094,0.337517,-1.066048,,HIGH,MED,LOW,2
LT0109_13,M9,LT0109_13_M9,297,0.033301,-0.480348,-1.119381,yes,MED,LOW,LOW,2
LT0109_13,M13,LT0109_13_M13,301,0.091933,0.387028,-0.700883,,HIGH,MED,LOW,2
LT0109_13,M14,LT0109_13_M14,302,-0.002734,-0.134237,0.289534,,LOW,LOW,MED,2
LT0109_13,M24,LT0109_13_M24,312,-0.004201,0.458245,0.614395,,LOW,MED,HIGH,2
LT0109_13,N1,LT0109_13_N1,313,-0.003175,0.650861,0.724822,,LOW,MED,HIGH,2
LT0109_13,N21,LT0109_13_N21,333,0.56745,0.2023,-0.96628,,HIGH,MED,LOW,2
LT0109_13,N22,LT0109_13_N22,334,-0.005964,0.031751,-0.678905,yes,LOW,MED,LOW,2
LT0109_13,N24,LT0109_13_N24,336,0.37236,-0.096026,-0.924936,,HIGH,LOW,LOW,3
LT0109_13,O2,LT0109_13_O2,338,0.047155,0.003043,-0.676673,,HIGH,MED,LOW,2
LT0109_13,O18,LT0109_13_O18,354,-0.002964,0.468777,1.002414,,LOW,MED,HIGH,2
LT0109_13,O21,LT0109_13_O21,357,0.1334,-0.200405,-0.910031,yes,HIGH,LOW,LOW,3
LT0109_13,P4,LT0109_13_P4,364,-0.00352,0.231184,0.70289,,LOW,MED,HIGH,2
LT0109_13,P13,LT0109_13_P13,373,-0.005437,0.458365,0.639135,,LOW,MED,HIGH,2
LT0109_13,P14,LT0109_13_P14,374,-0.004523,0.415114,0.785053,,LOW,MED,HIGH,2
LT0109_13,P16,LT0109_13_P16,376,-0.006,0.342909,0.854196,,LOW,MED,HIGH,2
LT0109_13,P18,LT0109_13_P18,378,-0.005868,0.31624,0.648418,,LOW,MED,HIGH,2
LT0109_13,P21,LT0109_13_P21,381,0.310858,-0.080533,-0.4571,,HIGH,LOW,MED,2
LT0109_13,P24,LT0109_13_P24,384,0.202097,0.781547,-0.809485,,HIGH,MED,LOW,2
LT0109_38,A1,LT0109_38_A1,1,0.067216,1.770555,-0.704089,,HIGH,HIGH,LOW,3
LT0109_38,A2,LT0109_38_A2,2,-0.004843,-0.103273,0.354353,,LOW,LOW,MED,2
LT0109_38,A5,LT0109_38_A5,5,0.028349,-0.283113,0.74556,yes,MED,LOW,HIGH,2
LT0109_38,A6,LT0109_38_A6,6,-0.003136,0.037386,1.043164,,LOW,MED,HIGH,2
LT0109_38,A21,LT0109_38_A21,21,-0.004176,0.314436,-0.734164,,LOW,MED,LOW,2
LT0109_38,A24,LT0109_38_A24,24,0.092508,-0.342164,-0.028544,,HIGH,LOW,MED,2
LT0109_38,B3,LT0109_38_B3,27,0.00344,1.255907,0.887748,,MED,HIGH,HIGH,2
LT0109_38,B10,LT0109_38_B10,34,-0.004908,0.146339,1.240162,,LOW,MED,HIGH,2
LT0109_38,B12,LT0109_38_B12,36,0.050584,0.756958,-1.018374,yes,HIGH,MED,LOW,2
LT0109_38,B13,LT0109_38_B13,37,-0.001828,0.107182,0.778347,,LOW,MED,HIGH,2
LT0109_38,B16,LT0109_38_B16,40,-0.002705,0.49251,0.668582,,LOW,MED,HIGH,2
LT0109_38,B21,LT0109_38_B21,45,0.0496,1.387396,-1.070548,yes,HIGH,HIGH,LOW,3
LT0109_38,C1,LT0109_38_C1,49,0.074933,1.056534,-1.3443,,HIGH,HIGH,LOW,3
LT0109_38,C13,LT0109_38_C13,61,-0.001966,0.654741,1.168927,,LOW,MED,HIGH,2
LT0109_38,C18,LT0109_38_C18,66,0.052994,-0.102593,0.685074,,HIGH,LOW,HIGH,3
LT0109_38,C21,LT0109_38_C21,69,0.022997,-0.13178,-0.751708,yes,MED,LOW,LOW,2
LT0109_38,C24,LT0109_38_C24,72,0.169091,-0.318712,-0.290169,,HIGH,LOW,MED,2
LT0109_38,D7,LT0109_38_D7,79,0.08175,-0.134383,-0.938374,,HIGH,LOW,LOW,3
LT0109_38,D8,LT0109_38_D8,80,0.001805,-0.086911,0.884656,,MED,LOW,HIGH,2
LT0109_38,D10,LT0109_38_D10,82,-0.005174,-0.224981,1.694833,,LOW,LOW,HIGH,3
LT0109_38,D21,LT0109_38_D21,93,0.117927,-0.334002,-1.070548,,HIGH,LOW,LOW,3
LT0109_38,E11,LT0109_38_E11,107,-0.0051,-0.137108,-0.018374,,LOW,LOW,MED,2
LT0109_38,E14,LT0109_38_E14,110,0.083898,1.167791,-0.883491,,HIGH,HIGH,LOW,3
LT0109_38,E15,LT0109_38_E15,111,0.122335,0.930239,-1.025517,,HIGH,HIGH,LOW,3
LT0109_38,E22,LT0109_38_E22,118,0.084976,-0.271045,-1.234701,yes,HIGH,LOW,LOW,3
LT0109_38,F4,LT0109_38_F4,124,-0.004465,-0.584621,-0.307263,,LOW,LOW,MED,2
LT0109_38,F6,LT0109_38_F6,126,-0.002381,-0.197345,0.534006,,LOW,LOW,MED,2
LT0109_38,F11,LT0109_38_F11,131,0.029738,-0.260238,-0.759284,yes,MED,LOW,LOW,2
LT0109_38,F18,LT0109_38_F18,138,-0.00492,-0.364239,-0.443374,,LOW,LOW,MED,2
LT0109_38,F19,LT0109_38_F19,139,0.054757,0.456939,-0.87292,,HIGH,MED,LOW,2
LT0109_38,G2,LT0109_38_G2,146,0.067341,0.911925,-0.766201,,HIGH,HIGH,LOW,3
LT0109_38,G15,LT0109_38_G15,159,0.146829,0.168607,-1.196152,,HIGH,MED,LOW,2
LT0109_38,G16,LT0109_38_G16,160,0.207981,-0.507148,-1.155217,,HIGH,LOW,LOW,3
LT0109_38,G23,LT0109_38_G23,167,0.03162,1.037561,0.641626,,MED,HIGH,HIGH,2
LT0109_38,H1,LT0109_38_H1,169,0.062707,0.223125,-1.063536,,HIGH,MED,LOW,2
LT0109_38,H2,LT0109_38_H2,170,0.240018,-0.260572,-1.385041,,HIGH,LOW,LOW,3
LT0109_38,H3,LT0109_38_H3,171,0.249078,1.134975,-0.00661,,HIGH,HIGH,MED,2
LT0109_38,H4,LT0109_38_H4,172,0.487285,0.189404,-1.668374,,HIGH,MED,LOW,2
LT0109_38,H20,LT0109_38_H20,188,0.065261,1.403057,0.260197,,HIGH,HIGH,MED,2
LT0109_38,H23,LT0109_38_H23,191,0.049196,0.403543,-1.037422,,HIGH,MED,LOW,2
LT0109_38,I12,LT0109_38_I12,204,-0.004152,0.335082,0.821626,,LOW,MED,HIGH,2
LT0109_38,I21,LT0109_38_I21,213,0.06454,0.593762,-1.314926,,HIGH,MED,LOW,2
LT0109_38,J5,LT0109_38_J5,221,0.140841,-0.257818,0.269126,,HIGH,LOW,MED,2
LT0109_38,J16,LT0109_38_J16,232,0.195949,0.768808,-1.418374,yes,HIGH,MED,LOW,2
LT0109_38,J21,LT0109_38_J21,237,0.048455,0.453321,-0.918374,,HIGH,MED,LOW,2
