plate,well_number,well,cell_death_label,migration_speed_label,proliferation_label,extreme_count,video_path,video_filename,ch5_path
LT0045_10,200,I8,HIGH,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00200_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0045_10-00200_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00200_01.ch5
LT0045_10,203,I11,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00203_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00203_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00203_01.ch5
LT0045_10,208,I16,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00208_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00208_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00208_01.ch5
LT0045_10,211,I19,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00211_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00211_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00211_01.ch5
LT0045_10,219,J3,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00219_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0045_10-00219_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00219_01.ch5
LT0045_10,220,J4,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00220_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00220_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00220_01.ch5
LT0045_10,221,J5,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00221_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0045_10-00221_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00221_01.ch5
LT0045_10,222,J6,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00222_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0045_10-00222_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00222_01.ch5
LT0045_10,225,J9,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00225_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0045_10-00225_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00225_01.ch5
LT0045_10,228,J12,HIGH,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00228_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0045_10-00228_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00228_01.ch5
LT0045_10,236,J20,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00236_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0045_10-00236_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00236_01.ch5
LT0045_10,238,J22,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00238_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0045_10-00238_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00238_01.ch5
LT0045_10,239,J23,LOW,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00239_01-cd-LOW_ms-MED_pr-LOW.mp4,LT0045_10-00239_01-cd-LOW_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00239_01.ch5
LT0045_10,249,K9,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00249_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00249_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00249_01.ch5
LT0045_10,252,K12,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00252_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00252_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00252_01.ch5
LT0045_10,255,K15,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00255_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0045_10-00255_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00255_01.ch5
LT0045_10,263,K23,MED,LOW,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00263_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0045_10-00263_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00263_01.ch5
LT0045_10,267,L3,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00267_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00267_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00267_01.ch5
LT0045_10,273,L9,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00273_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0045_10-00273_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00273_01.ch5
LT0045_10,280,L16,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00280_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00280_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00280_01.ch5
LT0045_10,282,L18,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00282_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00282_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00282_01.ch5
LT0045_10,290,M2,HIGH,LOW,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00290_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0045_10-00290_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00290_01.ch5
LT0045_10,299,M11,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00299_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0045_10-00299_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00299_01.ch5
LT0045_10,301,M13,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00301_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00301_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00301_01.ch5
LT0045_10,308,M20,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00308_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00308_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00308_01.ch5
LT0045_10,310,M22,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00310_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00310_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00310_01.ch5
LT0045_10,311,M23,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00311_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00311_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00311_01.ch5
LT0045_10,316,N4,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00316_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0045_10-00316_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00316_01.ch5
LT0045_10,321,N9,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00321_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0045_10-00321_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00321_01.ch5
LT0045_10,328,N16,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00328_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0045_10-00328_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00328_01.ch5
LT0045_10,329,N17,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00329_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00329_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00329_01.ch5
LT0045_10,330,N18,HIGH,LOW,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00330_01-cd-HIGH_ms-LOW_pr-LOW.mp4,LT0045_10-00330_01-cd-HIGH_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00330_01.ch5
LT0045_10,332,N20,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00332_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0045_10-00332_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00332_01.ch5
LT0045_10,333,N21,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00333_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00333_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00333_01.ch5
LT0045_10,334,N22,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00334_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00334_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00334_01.ch5
LT0045_10,335,N23,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00335_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0045_10-00335_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00335_01.ch5
LT0045_10,336,N24,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00336_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00336_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00336_01.ch5
LT0045_10,338,O2,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00338_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00338_01.ch5
LT0045_10,347,O11,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00347_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00347_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00347_01.ch5
LT0045_10,349,O13,HIGH,HIGH,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00349_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0045_10-00349_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00349_01.ch5
LT0045_10,352,O16,MED,LOW,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00352_01-cd-MED_ms-LOW_pr-HIGH.mp4,LT0045_10-00352_01-cd-MED_ms-LOW_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00352_01.ch5
LT0045_10,354,O18,LOW,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00354_01-cd-LOW_ms-HIGH_pr-MED.mp4,LT0045_10-00354_01-cd-LOW_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00354_01.ch5
LT0045_10,357,O21,LOW,LOW,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00357_01-cd-LOW_ms-LOW_pr-LOW.mp4,LT0045_10-00357_01-cd-LOW_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00357_01.ch5
LT0045_10,362,P2,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00362_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00362_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00362_01.ch5
LT0045_10,366,P6,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00366_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0045_10-00366_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00366_01.ch5
LT0045_10,369,P9,MED,LOW,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00369_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0045_10-00369_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00369_01.ch5
LT0045_10,374,P14,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00374_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00374_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00374_01.ch5
LT0045_10,376,P16,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00376_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0045_10-00376_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00376_01.ch5
LT0045_10,380,P20,LOW,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00380_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,LT0045_10-00380_01-cd-LOW_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00380_01.ch5
LT0045_10,382,P22,HIGH,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00382_01-cd-HIGH_ms-MED_pr-LOW.mp4,LT0045_10-00382_01-cd-HIGH_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00382_01.ch5
LT0045_10,383,P23,LOW,MED,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0045_10-00383_01-cd-LOW_ms-MED_pr-LOW.mp4,LT0045_10-00383_01-cd-LOW_ms-MED_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0045_10--ex2005_07_08--sp2005_05_20--tt17--c2/hdf5/00383_01.ch5
LT0048_13,1,A1,HIGH,HIGH,LOW,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00001_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,LT0048_13-00001_01-cd-HIGH_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00001_01.ch5
LT0048_13,5,A5,MED,LOW,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00005_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0048_13-00005_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00005_01.ch5
LT0048_13,6,A6,MED,LOW,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00006_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0048_13-00006_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00006_01.ch5
LT0048_13,9,A9,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00009_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00009_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00009_01.ch5
LT0048_13,12,A12,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00012_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_13-00012_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00012_01.ch5
LT0048_13,17,A17,MED,LOW,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00017_01-cd-MED_ms-LOW_pr-LOW.mp4,LT0048_13-00017_01-cd-MED_ms-LOW_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00017_01.ch5
LT0048_13,18,A18,HIGH,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00018_01-cd-HIGH_ms-LOW_pr-MED.mp4,LT0048_13-00018_01-cd-HIGH_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00018_01.ch5
LT0048_13,21,A21,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00021_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00021_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00021_01.ch5
LT0048_13,26,B2,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00026_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0048_13-00026_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00026_01.ch5
LT0048_13,27,B3,LOW,LOW,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00027_01-cd-LOW_ms-LOW_pr-MED.mp4,LT0048_13-00027_01-cd-LOW_ms-LOW_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00027_01.ch5
LT0048_13,33,B9,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00033_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00033_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00033_01.ch5
LT0048_13,36,B12,HIGH,HIGH,HIGH,3,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00036_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,LT0048_13-00036_01-cd-HIGH_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00036_01.ch5
LT0048_13,43,B19,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00043_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00043_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00043_01.ch5
LT0048_13,50,C2,HIGH,HIGH,MED,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00050_01-cd-HIGH_ms-HIGH_pr-MED.mp4,LT0048_13-00050_01-cd-HIGH_ms-HIGH_pr-MED.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00050_01.ch5
LT0048_13,51,C3,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00051_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00051_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00051_01.ch5
LT0048_13,52,C4,MED,HIGH,LOW,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00052_01-cd-MED_ms-HIGH_pr-LOW.mp4,LT0048_13-00052_01-cd-MED_ms-HIGH_pr-LOW.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00052_01.ch5
LT0048_13,53,C5,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00053_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00053_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00053_01.ch5
LT0048_13,54,C6,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00054_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00054_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00054_01.ch5
LT0048_13,55,C7,LOW,MED,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00055_01-cd-LOW_ms-MED_pr-HIGH.mp4,LT0048_13-00055_01-cd-LOW_ms-MED_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00055_01.ch5
LT0048_13,56,C8,MED,HIGH,HIGH,2,/proj/aicell/users/x_aleho/video-diffusion/data/processed/t2v/LT0048_13-00056_01-cd-MED_ms-HIGH_pr-HIGH.mp4,LT0048_13-00056_01-cd-MED_ms-HIGH_pr-HIGH.mp4,../../data/raw/idr0013/t2v/LT0048_13--ex2005_06_24--sp2005_05_23--tt19--c3/hdf5/00056_01.ch5
